Time,X
"6-30",0.001735
"6-30",0.006507
"6-30",-0.001039
"6-30",-0.003674
"6-30",-0.010043
"6-30",-0.031102
"6-30",-0.040629
"6-30",-0.060991
"6-30",-0.050774
"6-30",-0.049111
"6-30",-0.044357
"6-30",-0.1021
"6-30",-0.127674
"6-30",-0.077578
"6-30",-0.047292
"6-30",-0.043528
"6-30",-0.038078
"6-30",-0.03049
"6-30",-0.01855
"6-30",-0.02699
"6-30",0.005079
"6-30",0.034241
"6-30",0.023664
"6-30",0.005397
"6-30",-0.033911
"6-30",-0.028215
"6-30",-0.037015
"6-30",-0.015818
"6-30",-0.01068
"6-30",0.00748
"6-30",-0.00015
"6-30",0.037147
"6-30",0.009959
"6-30",-0.02277
"6-30",-0.083119
"6-30",-0.075561
"6-30",-0.047977
"6-30",-0.062114
"6-30",-0.058224
"6-30",-0.078682
"6-30",-0.035442
"6-30",-0.030009
"6-30",-0.061772
"6-30",-0.053457
"6-30",-0.085982
"6-30",-0.076683
"6-30",-0.054832
"6-30",-0.078016
"6-30",-0.070368
"6-30",-0.009995
"6-30",-0.02385
"6-30",-0.027674
"6-30",-0.041331
"6-30",-0.027878
"6-30",-0.034728
"6-30",-0.019522
"6-30",-0.022422
"6-30",-0.013675
"6-30",-0.005889
"6-30",-0.012883
"6-30",-0.002263
"6-30",-0.009251
"6-30",-0.008008
"6-30",-0.010836
"6-30",-0.0184
"6-30",-0.080525
"6-30",-0.077032
"6-30",-0.031336
"6-30",-0.025261
"6-30",-0.016076
"6-30",-0.002023
"6-30",-0.016112
"6-30",-0.017835
"6-30",-0.021353
"6-30",-0.005043
"6-30",-0.012601
"6-30",-0.011508
"6-30",-0.022968
"6-30",-0.032591
"6-30",-0.008566
"6-30",-0.003704
"6-30",0.004142
"6-30",0.01221
"6-30",-0.01065
"6-30",-0.006537
"6-30",-0.020555
"6-30",-0.030202
"6-30",-0.036511
"6-30",-0.038336
"6-30",-0.010505
"6-30",-0.027824
"6-30",-0.061586
"6-30",-0.104658
"6-30",-0.1208
"6-30",-0.035628
"6-30",-0.044057
"6-30",-0.04602
"6-30",-0.04677
"6-30",-0.059953
"6-30",-0.05036
"6-30",-0.013189
"6-30",-0.003182
"6-30",0.016184
"6-30",-0.019954
"6-30",-0.032837
"6-30",-0.027884
"6-30",-0.030184
"6-30",-0.009149
"6-30",-0.007426
"6-30",-0.018742
"6-30",-0.030039
"6-30",-0.057167
"6-30",-0.052575
"6-30",-0.035808
"6-30",-0.046884
"6-30",-0.041679
"6-30",-0.062918
"6-30",-0.052149
"6-30",-0.123519
"6-30",-0.16335
"6-30",-0.053752
"6-30",-0.032615
"6-30",-0.03839
"6-30",0.010517
"6-30",0.011046
"6-30",-0.009113
"6-30",-0.001525
"6-30",0.00467
"6-30",-0.005307
"6-30",-0.026486
"6-30",-0.010493
"6-30",-0.003272
"6-30",0.022295
"6-30",0.039422
"6-30",0.034788
"6-30",0.019354
"6-30",-0.002179
"6-30",-0.019672
"6-30",-0.00012
"6-30",-0.025405
"6-30",-0.031606
"6-30",-0.016244
"6-30",-0.010944
"6-30",0.006189
"6-30",-0.0386
"6-30",-0.105714
"6-30",-0.138467
"6-30",-0.099435
"6-30",-0.053698
"6-30",-0.059389
"6-30",-0.028227
"6-30",-0.028341
"6-30",-0.060325
"6-30",-0.059773
"6-30",-0.061304
"6-30",-0.054448
"6-30",0.007468
"6-30",-0.003302
"6-30",0.029481
"6-30",0.027344
"6-30",0.034163
"6-30",0.032969
"6-30",0.028641
"6-30",0.008236
"6-30",-0.010037
"6-30",-0.005973
"6-30",-4.21E-05
"6-30",0.022115
"6-30",0.032152
"6-30",0.03561
"6-30",0.045791
"6-30",0.044351
"6-30",-0.000336
"6-30",-0.004929
"6-30",0.033791
"6-30",0.029001
"6-30",0.055438
"6-30",0.067372
"6-30",0.053313
"6-30",0.041877
"6-30",0.029715
"6-30",0.011754
"6-30",0.005505
"6-30",-0.001669
"6-30",0.040389
"6-30",0.0389
"6-30",0.063903
"6-30",0.075843
"6-30",0.037585
"6-30",0.007888
"6-30",-0.012456
"6-30",0.012306
"6-30",0.05431
"6-30",0.075735
"6-30",0.134457
"6-30",0.115277
"6-30",0.06275
"6-30",-0.009131
"6-30",-0.089722
"6-30",-0.090052
"6-30",-0.045527
"6-30",0.057305
"6-30",0.10617
"6-30",0.07855
"6-30",0.044669
"6-30",-4.21E-05
"6-30",-0.017589
"6-30",0.020987
"6-30",0.045929
"6-30",0.111903
"6-30",0.08974
"6-30",0.080663
"6-30",0.105774
"6-30",0.071034
"6-30",0.046392
"6-30",0.049765
"6-30",0.041247
"6-30",0.030285
"6-30",0.014996
"6-30",0.012114
"6-30",0.056963
"6-30",0.046482
"6-30",0.034938
"6-30",-0.003212
"6-30",-0.026348
"6-30",-0.054388
"6-30",-0.058836
"6-30",0.039344
"6-30",0.09396
"6-30",0.067733
"6-30",0.081156
"6-30",0.057864
"6-30",0.011706
"6-30",0.021407
"6-30",0.059965
"6-30",0.091085
"6-30",0.1103
"6-30",0.105954
"6-30",0.105282
"6-30",0.082182
"6-30",0.068411
"6-30",0.049543
"6-30",0.053121
"6-30",0.064275
"6-30",0.076209
"6-30",0.114034
"6-30",0.081552
"6-30",0.027248
"6-30",0.017445
"6-30",0.017343
"6-30",-0.018406
"6-30",-0.026264
"6-30",-0.067583
"6-30",-0.031228
"6-30",-0.003848
"6-30",0.020392
"6-30",0.032489
"6-30",0.00096
"6-30",0.018363
"6-30",-0.031912
"6-30",-0.043504
"6-30",-0.023772
"6-30",0.055702
"6-30",0.093048
"6-30",0.072751
"6-30",0.080729
"6-30",0.05817
"6-30",0.036391
"6-30",0.022608
"6-30",0.038522
"6-30",0.064089
"6-30",0.043156
"6-30",0.043594
"6-30",0.04387
"6-30",0.043708
"6-30",0.053127
"6-30",0.072505
"6-30",0.059983
"6-30",0.027878
"6-30",0.023688
"6-30",0.030694
"6-30",0.053283
"6-30",0.044567
"6-30",0.068735
"6-30",0.057473
"6-30",0.038906
"6-30",0.006201
"6-30",0.022806
"6-30",0.033743
"6-30",0.058248
"6-30",0.032669
"6-30",0.046386
"6-30",0.032969
"6-30",0.001483
"6-30",0.004466
"6-30",0.00883
"6-30",0.026371
"6-30",0.047995
"6-30",0.077986
"6-30",0.060673
"6-30",0.006801
"6-30",-0.02029
"6-30",2.39E-05
"6-30",-0.021623
"6-30",-0.026294
"6-30",-0.046494
"6-30",-0.013621
"6-30",0.003392
"6-30",-0.014696
"6-30",-0.021761
"6-30",-0.056183
"6-30",-0.065236
"6-30",-0.042976
"6-30",-0.003098
"6-30",0.046506
"6-30",0.066712
"6-30",0.068327
"6-30",0.015164
"6-30",-0.047592
"6-30",-0.028647
"6-30",-0.023652
"6-30",-0.003848
"6-30",0.005535
"6-30",0.035412
"6-30",0.02433
"6-30",-0.020501
"6-30",-0.049069
"6-30",-0.070806
"6-30",-0.065734
"6-30",-0.057323
"6-30",-0.048139
"6-30",-0.081714
"6-30",-0.119948
"6-30",-0.070416
"6-30",-0.038864
"6-30",-0.032801
"6-30",-0.032909
"6-30",-0.0275
"6-30",-0.032315
"6-30",-0.0515
"6-30",-0.009461
"6-30",0.032507
"6-30",0.04632
"6-30",0.031642
"6-30",-0.015968
"6-30",-0.024643
"6-30",-0.056297
"6-30",-0.047641
"6-30",-0.032615
"6-30",0.000468
"6-30",0.018682
"6-30",0.063464
"6-30",0.030087
"6-30",-0.025219
"6-30",-0.096391
"6-30",-0.08929
"6-30",-0.052155
"6-30",-0.050972
"6-30",-0.029943
"6-30",-0.064071
"6-30",-0.035736
"6-30",-0.044783
"6-30",-0.063747
"6-30",-0.059316
"6-30",-0.075951
"6-30",-0.074168
"6-30",-0.054646
"6-30",-0.086192
"6-30",-0.090202
"6-30",-0.019582
"6-30",-0.01176
"6-30",-0.007006
"6-30",-0.028989
"6-30",-0.024487
"6-30",-0.043877
"6-30",-0.041409
"6-30",-0.032333
"6-30",-0.006015
"6-30",0.009281
"6-30",-0.008266
"6-30",-0.010013
"6-30",-0.032303
"6-30",-0.043588
"6-30",-0.024313
"6-30",-0.016635
"6-30",-0.055997
"6-30",-0.061418
"6-30",-0.037867
"6-30",-0.035941
"6-30",-0.043048
"6-30",-0.009881
"6-30",-0.004947
"6-30",0.002413
"6-30",-0.014173
"6-30",0.000552
"6-30",-0.012288
"6-30",-0.003398
"6-30",-0.016449
"6-30",-0.013867
"6-30",-0.003506
"6-30",-0.010109
"6-30",-0.006928
"6-30",-0.011736
"6-30",-0.014972
"6-30",0.004424
"6-30",0.007354
"6-30",-0.013657
"6-30",-0.031888
"6-30",-0.058338
"6-30",-0.027074
"6-30",-0.037423
"6-30",-0.071851
"6-30",-0.094921
"6-30",-0.107863
"6-30",-0.033239
"6-30",-0.040581
"6-30",-0.035928
"6-30",-0.045473
"6-30",-0.058416
"6-30",-0.048031
"6-30",-0.031636
"6-30",-0.0108
"6-30",0.011718
"6-30",-0.014473
"6-30",-0.021701
"6-30",-0.013279
"6-30",-0.021731
"6-30",0.000714
"6-30",-0.000504
"6-30",-0.021065
"6-30",-0.031108
"6-30",-0.05129
"6-30",-0.048439
"6-30",-0.034674
"6-30",-0.026618
"6-30",-0.039812
"6-30",-0.058254
"6-30",-0.048745
"6-30",-0.125518
"6-30",-0.174317
"6-30",-0.060139
"6-30",-0.026654
"6-30",-0.035028
"6-30",0.000804
"6-30",6.00E-05
"6-30",-0.016713
"6-30",-0.007336
"6-30",0.01275
"6-30",0.003368
"6-30",-0.018057
"6-30",-0.033455
"6-30",-0.027914
"6-30",-0.004502
"6-30",0.025465
"6-30",0.035616
"6-30",0.039014
"6-30",0.002281
"6-30",-0.016635
"6-30",-0.005691
"6-30",-0.03477
"6-30",-0.028533
"6-30",-0.012504
"6-30",-0.014798
"6-30",0.014563
"6-30",-0.032771
"6-30",-0.098144
"6-30",-0.129492
"6-30",-0.092532
"6-30",-0.052353
"6-30",-0.064173
"6-30",-0.029577
"6-30",-0.032543
"6-30",-0.060505
"6-30",-0.048313
"6-30",-0.060697
"6-30",-0.058848
"6-30",0.004106
"6-30",-0.007744
"6-30",0.038198
"6-30",0.031666
"6-30",0.039374
"6-30",0.021731
"6-30",0.009515
"6-30",-0.001711
"6-30",-0.017571
"6-30",0.003764
"6-30",0.011562
"6-30",0.014437
"6-30",0.014816
"6-30",0.016064
"6-30",0.024036
"6-30",0.035526
"6-30",0.006579
"6-30",-0.008933
"6-30",0.016652
"6-30",0.027794
"6-30",0.046482
"6-30",0.072841
"6-30",0.068693
"6-30",0.04692
"6-30",0.013963
"6-30",-0.004718
"6-30",-0.009131
"6-30",0.001579
"6-30",0.056633
"6-30",0.057149
"6-30",0.072529
"6-30",0.05383
"6-30",0.02412
"6-30",0.014593
"6-30",-0.003524
"6-30",0.028076
"6-30",0.046734
"6-30",0.044873
"6-30",0.082392
"6-30",0.085142
"6-30",0.075405
"6-30",0.048337
"6-30",-0.020068
"6-30",-0.065464
"6-30",-0.079163
"6-30",-0.001459
"6-30",0.067691
"6-30",0.074666
"6-30",0.087573
"6-30",0.066208
"6-30",0.03935
"6-30",0.037777
"6-30",0.027476
"6-30",0.061507
"6-30",0.046782
"6-30",0.047364
"6-30",0.092333
"6-30",0.082152
"6-30",0.06236
"6-30",0.059773
"6-30",0.052059
"6-30",0.023742
"6-30",0.006831
"6-30",0.007306
"6-30",0.041751
"6-30",0.043066
"6-30",0.04234
"6-30",0.011556
"6-30",-0.008218
"6-30",-0.040833
"6-30",-0.067679
"6-30",0.032032
"6-30",0.073652
"6-30",0.076935
"6-30",0.081366
"6-30",0.077902
"6-30",0.028977
"6-30",0.014689
"6-30",0.055048
"6-30",0.077025
"6-30",0.091343
"6-30",0.103901
"6-30",0.115889
"6-30",0.108902
"6-30",0.103781
"6-30",0.07017
"6-30",0.060883
"6-30",0.04665
"6-30",0.05871
"6-30",0.101302
"6-30",0.090832
"6-30",0.063843
"6-30",0.050762
"6-30",0.030369
"6-30",-0.017289
"6-30",-0.028016
"6-30",-0.08232
"6-30",-0.062528
"6-30",-0.03106
"6-30",0.020182
"6-30",0.025579
"6-30",0.005727
"6-30",0.021707
"6-30",-0.016034
"6-30",-0.025903
"6-30",-0.026456
"6-30",0.028743
"6-30",0.062054
"6-30",0.03175
"6-30",0.068147
"6-30",0.057215
"6-30",0.056417
"6-30",0.041235
"6-30",0.048973
"6-30",0.064965
"6-30",0.049495
"6-30",0.048169
"6-30",0.05413
"6-30",0.045635
"6-30",0.042094
"6-30",0.049147
"6-30",0.058212
"6-30",0.045299
"6-30",0.040611
"6-30",0.062498
"6-30",0.055672
"6-30",0.034368
"6-30",0.044231
"6-30",0.042802
"6-30",0.033881
"6-30",0.021803
"6-30",0.044969
"6-30",0.036577
"6-30",0.053325
"6-30",0.018351
"6-30",0.028004
"6-30",0.032633
"6-30",0.01942
"6-30",0.015944
"6-30",0.019276
"6-30",0.021359
"6-30",0.034314
"6-30",0.076341
"6-30",0.069101
"6-30",0.024372
"6-30",-0.000444
"6-30",0.006525
"6-30",-0.030027
"6-30",-0.041271
"6-30",-0.05769
"6-30",-0.04366
"6-30",-0.01571
"6-30",-0.00353
"6-30",0.012162
"6-30",-0.018826
"6-30",-0.047418
"6-30",-0.051729
"6-30",-0.046968
"6-30",0.001086
"6-30",0.037009
"6-30",0.064407
"6-30",0.051632
"6-30",0.011664
"6-30",0.015602
"6-30",-0.00338
"6-30",-0.023112
"6-30",-0.031774
"6-30",0.009011
"6-30",0.018231
"6-30",-0.008368
"6-30",-0.016575
"6-30",-0.031822
"6-30",-0.034272
"6-30",-0.047731
"6-30",-0.068159
"6-30",-0.114629
"6-30",-0.161081
"6-30",-0.102539
"6-30",-0.03528
"6-30",-0.006591
"6-30",-0.014149
"6-30",-0.017883
"6-30",-0.047857
"6-30",-0.086949
"6-30",-0.048877
"6-30",0.021365
"6-30",0.053709
"6-30",0.064917
"6-30",0.02418
"6-30",-0.010091
"6-30",-0.052149
"6-30",-0.046926
"6-30",-0.036925
"6-30",0.000858
"6-30",0.021875
"6-30",0.085094
"6-30",0.052875
"6-30",-0.00455
"6-30",-0.075573
"6-30",-0.094591
"6-30",-0.079547
"6-30",-0.080976
"6-30",-0.053932
"6-30",-0.071917
"6-30",-0.024072
"6-30",-0.015524
"6-30",-0.038384
"6-30",-0.034794
"6-30",-0.080675
"6-30",-0.089524
"6-30",-0.083707
"6-30",-0.110355
"6-30",-0.094314
"6-30",-0.016136
"6-30",-0.001273
"6-30",-0.004466
"6-30",-0.030502
"6-30",-0.031834
"6-30",-0.059304
"6-30",-0.062468
"6-30",-0.05018
"6-30",-0.025495
"6-30",-0.005679
"6-30",-0.017217
"6-30",0.000744
"6-30",-0.018243
"6-30",-0.019426
"6-30",-0.00461
"6-30",-0.015854
"6-30",-0.057462
"6-30",-0.071797
"6-30",-0.050468
"6-30",-0.034392
"6-30",-0.026918
"6-30",0.012036
"6-30",0.017613
"6-30",0.015026
"6-30",-0.020723
"6-30",-0.02346
"6-30",-0.030298
"6-30",-0.008723
"6-30",-0.018496
"6-30",-0.005511
"6-30",0.002359
"6-30",-0.014131
"6-30",-0.01236
"6-30",-0.020519
"6-30",-0.021731
"6-30",-0.005067
"6-30",0.013969
"6-30",-0.017475
"6-30",-0.028305
"6-30",-0.055739
"6-30",-0.033617
"6-30",-0.047052
"6-30",-0.073574
"6-30",-0.101086
"6-30",-0.120986
"6-30",-0.037459
"6-30",-0.041649
"6-30",-0.044747
"6-30",-0.035166
"6-30",-0.05461
"6-30",-0.055505
"6-30",-0.050186
"6-30",-0.029103
"6-30",0.001387
"6-30",-0.003152
"6-30",0.000606
"6-30",0.0073
"6-30",-0.00392
"6-30",-0.006513
"6-30",-0.02247
"6-30",-0.041337
"6-30",-0.051717
"6-30",-0.03983
"6-30",-0.036379
"6-30",-0.019636
"6-30",-0.025519
"6-30",-0.030688
"6-30",-0.057233
"6-30",-0.056927
"6-30",-0.10521
"6-30",-0.187542
"6-30",-0.089182
"6-30",-0.048271
"6-30",-0.039098
"6-30",-0.002023
"6-30",0.021503
"6-30",-0.011154
"6-30",-0.016226
"6-30",-0.005925
"6-30",-0.000606
"6-30",-0.018087
"6-30",-0.016292
"6-30",-0.011928
"6-30",0.01218
"6-30",0.019402
"6-30",0.019096
"6-30",0.022535
"6-30",0.006663
"6-30",-0.009695
"6-30",0.015338
"6-30",-0.010319
"6-30",-0.029607
"6-30",-0.038666
"6-30",-0.045359
"6-30",-0.007534
"6-30",-0.010343
"6-30",-0.043907
"6-30",-0.098018
"6-30",-0.100161
"6-30",-0.066676
"6-30",-0.102599
"6-30",-0.067925
"6-30",-0.055354
"6-30",-0.048223
"6-30",-0.022626
"6-30",-0.030118
"6-30",-0.049958
"6-30",-0.011916
"6-30",-0.039356
"6-30",0.003926
"6-30",0.016586
"6-30",0.041019
"6-30",0.041013
"6-30",0.02053
"6-30",-0.001735
"6-30",-0.026816
"6-30",-0.004454
"6-30",0.001333
"6-30",0.015986
"6-30",0.025237
"6-30",0.018189
"6-30",0.022415
"6-30",0.041085
"6-30",0.01221
"6-30",-0.002227
"6-30",0.02017
"6-30",0.017865
"6-30",0.044237
"6-30",0.062816
"6-30",0.073316
"6-30",0.061736
"6-30",0.040749
"6-30",0.007324
"6-30",-0.015296
"6-30",-0.019546
"6-30",0.028352
"6-30",0.046854
"6-30",0.077187
"6-30",0.069822
"6-30",0.045437
"6-30",0.021989
"6-30",-0.016178
"6-30",0.017223
"6-30",0.041667
"6-30",0.03495
"6-30",0.079853
"6-30",0.079445
"6-30",0.061075
"6-30",0.041967
"6-30",-0.001123
"6-30",-0.058236
"6-30",-0.073148
"6-30",-0.005451
"6-30",0.039668
"6-30",0.044363
"6-30",0.052893
"6-30",0.066058
"6-30",0.049825
"6-30",0.061063
"6-30",0.054418
"6-30",0.06999
"6-30",0.030532
"6-30",0.032879
"6-30",0.079793
"6-30",0.076353
"6-30",0.077926
"6-30",0.078064
"6-30",0.061513
"6-30",0.02271
"6-30",0.007444
"6-30",0.009071
"6-30",0.037939
"6-30",0.048913
"6-30",0.043408
"6-30",0.01215
"6-30",-0.002912
"6-30",-0.037843
"6-30",-0.082909
"6-30",0.007654
"6-30",0.066226
"6-30",0.073033
"6-30",0.084499
"6-30",0.075411
"6-30",0.021665
"6-30",0.009293
"6-30",0.040689
"6-30",0.060769
"6-30",0.084391
"6-30",0.097046
"6-30",0.099717
"6-30",0.101644
"6-30",0.11003
"6-30",0.078904
"6-30",0.079571
"6-30",0.066022
"6-30",0.056621
"6-30",0.081071
"6-30",0.063945
"6-30",0.057041
"6-30",0.060157
"6-30",0.053848
"6-30",0.018309
"6-30",0.015248
"6-30",-0.054862
"6-30",-0.067006
"6-30",-0.045479
"6-30",0.021233
"6-30",0.015728
"6-30",0.011262
"6-30",0.02822
"6-30",-0.000384
"6-30",-0.009857
"6-30",-0.005019
"6-30",0.035256
"6-30",0.063248
"6-30",0.025645
"6-30",0.055871
"6-30",0.053571
"6-30",0.055979
"6-30",0.05156
"6-30",0.049657
"6-30",0.059418
"6-30",0.036102
"6-30",0.037861
"6-30",0.061718
"6-30",0.06215
"6-30",0.06652
"6-30",0.064011
"6-30",0.05476
"6-30",0.036841
"6-30",0.025489
"6-30",0.06302
"6-30",0.061838
"6-30",0.048127
"6-30",0.061237
"6-30",0.042508
"6-30",0.023832
"6-30",0.008926
"6-30",0.029469
"6-30",0.03211
"6-30",0.05913
"6-30",0.025285
"6-30",0.040635
"6-30",0.033539
"6-30",0.025087
"6-30",0.026263
"6-30",0.020705
"6-30",0.031096
"6-30",0.029451
"6-30",0.06595
"6-30",0.06661
"6-30",0.025087
"6-30",0.009653
"6-30",0.01275
"6-30",-0.021797
"6-30",-0.034062
"6-30",-0.050588
"6-30",-0.032591
"6-30",-0.018153
"6-30",-0.010818
"6-30",0.010853
"6-30",-0.024084
"6-30",-0.047412
"6-30",-0.060277
"6-30",-0.045557
"6-30",-0.007168
"6-30",0.03193
"6-30",0.04991
"6-30",0.034422
"6-30",-0.014347
"6-30",0.004646
"6-30",-0.021653
"6-30",-0.025471
"6-30",-0.024949
"6-30",0.017631
"6-30",0.019204
"6-30",-0.002383
"6-30",-0.021251
"6-30",-0.028022
"6-30",-0.040725
"6-30",-0.033365
"6-30",-0.049754
"6-30",-0.076743
"6-30",-0.120098
"6-30",-0.10581
"6-30",-0.031966
"6-30",-0.012108
"6-30",-0.013405
"6-30",-0.004586
"6-30",-0.033149
"6-30",-0.078304
"6-30",-0.071101
"6-30",-0.010241
"6-30",0.029973
"6-30",0.047706
"6-30",0.035676
"6-30",0.012246
"6-30",-0.034716
"6-30",-0.042406
"6-30",-0.054832
"6-30",-0.037267
"6-30",-0.013249
"6-30",0.042226
"6-30",0.033197
"6-30",0.003338
"6-30",-0.040911
"6-30",-0.06682
"6-30",-0.056951
"6-30",-0.080771
"6-30",-0.054898
"6-30",-0.100035
"6-30",-0.051717
"6-30",-0.03525
"6-30",-0.027986
"6-30",-0.007624
"6-30",-0.053746
"6-30",-0.062768
"6-30",-0.072925
"6-30",-0.105594
"6-30",-0.092754
"6-30",-0.030232
"6-30",8.40E-05
"6-30",-0.006411
"6-30",-0.017181
"6-30",-0.01239
"6-30",-0.042448
"6-30",-0.053199
"6-30",-0.060847
"6-30",-0.043739
"6-30",-0.010571
"6-30",-0.03037
"6-30",-0.003848
"6-30",-0.016947
"6-30",-0.028833
"6-30",-0.038138
"6-30",-0.027596
"6-30",-0.054328
"6-30",-0.060661
"6-30",-0.037339
"6-30",-0.016256
"6-30",-0.029181
"6-30",-0.006706
"6-30",0.002197
"6-30",0.002929
"6-30",-0.015998
"6-30",-0.009371
"6-30",-0.020062
"6-30",-0.008584
"6-30",-0.025459
"6-30",-0.002263
"6-30",0.009317
"6-30",0.005631
"6-30",-0.000871
"6-30",-0.01622
"6-30",-0.034104
"6-30",-0.016839
"6-30",0.013021
"6-30",-0.006141
"6-30",-0.005289
"6-30",-0.041175
"6-30",-0.020951
"6-30",-0.046368
"6-30",-0.068069
"6-30",-0.094819
"6-30",-0.127307
"6-30",-0.068633
"6-30",-0.06314
"6-30",-0.057209
"6-30",-0.044663
"6-30",-0.046566
"6-30",-0.049015
"6-30",-0.05892
"6-30",-0.043018
"6-30",-0.013375
"6-30",-0.021383
"6-30",-0.00829
"6-30",0.001585
"6-30",0.001002
"6-30",0.00814
"6-30",-0.006147
"6-30",-0.027212
"6-30",-0.039861
"6-30",-0.028719
"6-30",-0.043168
"6-30",-0.035148
"6-30",-0.029121
"6-30",-0.030472
"6-30",-0.032615
"6-30",-0.033635
"6-30",-0.086078
"6-30",-0.177853
"6-30",-0.127241
"6-30",-0.075627
"6-30",-0.029505
"6-30",-0.002239
"6-30",0.034386
"6-30",-0.015692
"6-30",-0.032201
"6-30",-0.049399
"6-30",-0.028941
"6-30",-0.022836
"6-30",-0.008272
"6-30",0.00374
"6-30",0.024883
"6-30",0.019642
"6-30",0.012726
"6-30",0.009839
"6-30",-0.013519
"6-30",-0.024913
"6-30",0.001447
"6-30",-0.010553
"6-30",-0.005175
"6-30",-0.013999
"6-30",-0.022518
"6-30",-0.012607
"6-30",-0.038522
"6-30",-0.078172
"6-30",-0.125897
"6-30",-0.109928
"6-30",-0.034956
"6-30",-0.053007
"6-30",-0.03013
"6-30",-0.058884
"6-30",-0.071725
"6-30",-0.060697
"6-30",-0.051206
"6-30",-0.034818
"6-30",0.026029
"6-30",0.000798
"6-30",0.028545
"6-30",0.003614
"6-30",0.007906
"6-30",0.020188
"6-30",0.002545
"6-30",-0.003152
"6-30",-0.022896
"6-30",-0.001693
"6-30",-0.001537
"6-30",0.001086
"6-30",0.013483
"6-30",0.006225
"6-30",0.004586
"6-30",0.020753
"6-30",0.006069
"6-30",0.015572
"6-30",0.046674
"6-30",0.042406
"6-30",0.047076
"6-30",0.033059
"6-30",0.033461
"6-30",0.030754
"6-30",0.050762
"6-30",0.046266
"6-30",0.05165
"6-30",0.028124
"6-30",0.029973
"6-30",0.006507
"6-30",0.028791
"6-30",0.032753
"6-30",0.040755
"6-30",0.054202
"6-30",0.029655
"6-30",0.052017
"6-30",0.055805
"6-30",0.016496
"6-30",0.039278
"6-30",0.042106
"6-30",0.045581
"6-30",0.053818
"6-30",0.033161
"6-30",-0.021971
"6-30",-0.060703
"6-30",-0.011208
"6-30",0.032825
"6-30",0.017577
"6-30",0.032038
"6-30",0.03881
"6-30",0.050396
"6-30",0.052107
"6-30",0.052563
"6-30",0.079126
"6-30",0.033263
"6-30",0.028455
"6-30",0.066238
"6-30",0.056825
"6-30",0.060073
"6-30",0.079997
"6-30",0.086402
"6-30",0.0547
"6-30",0.033245
"6-30",0.019426
"6-30",0.010217
"6-30",0.012204
"6-30",0.022523
"6-30",0.019642
"6-30",0.030363
"6-30",0.01484
"6-30",-0.053157
"6-30",0.006807
"6-30",0.028328
"6-30",0.030496
"6-30",0.048187
"6-30",0.077073
"6-30",0.05072
"6-30",0.03983
"6-30",0.056693
"6-30",0.067348
"6-30",0.083851
"6-30",0.091997
"6-30",0.086973
"6-30",0.09004
"6-30",0.088737
"6-30",0.060511
"6-30",0.080993
"6-30",0.083623
"6-30",0.090965
"6-30",0.102995
"6-30",0.069546
"6-30",0.042928
"6-30",0.032218
"6-30",0.022331
"6-30",0.019384
"6-30",0.031804
"6-30",-0.029841
"6-30",-0.052497
"6-30",-0.042916
"6-30",0.010763
"6-30",0.002935
"6-30",0.002149
"6-30",0.018075
"6-30",-0.009185
"6-30",-0.007756
"6-30",-0.007606
"6-30",0.039302
"6-30",0.065187
"6-30",0.027656
"6-30",0.051758
"6-30",0.051566
"6-30",0.044597
"6-30",0.044597
"6-30",0.050264
"6-30",0.065319
"6-30",0.043936
"6-30",0.036697
"6-30",0.050774
"6-30",0.052095
"6-30",0.051116
"6-30",0.064947
"6-30",0.07343
"6-30",0.062516
"6-30",0.044213
"6-30",0.067769
"6-30",0.059839
"6-30",0.044093
"6-30",0.070116
"6-30",0.051218
"6-30",0.042388
"6-30",0.014641
"6-30",0.035202
"6-30",0.027392
"6-30",0.054484
"6-30",0.023526
"6-30",0.036343
"6-30",0.027002
"6-30",0.018201
"6-30",0.020993
"6-30",0.005871
"6-30",0.030418
"6-30",0.026618
