Time,X
"6-30",-0.015978
"6-30",-0.000827
"6-30",-0.013876
"6-30",-0.004216
"6-30",-0.002293
"6-30",0.008376
"6-30",0.02223
"6-30",0.008466
"6-30",-0.01861
"6-30",-0.019102
"6-30",0.00679
"6-30",0.04143
"6-30",0.023029
"6-30",0.042619
"6-30",0.037747
"6-30",0.022374
"6-30",0.005084
"6-30",0.013795
"6-30",0.027642
"6-30",0.023119
"6-30",0.048903
"6-30",0.063231
"6-30",0.033187
"6-30",0.018439
"6-30",0.015261
"6-30",0.016697
"6-30",0.011632
"6-30",0.019046
"6-30",0.012419
"6-30",0.006652
"6-30",-0.014068
"6-30",-0.014987
"6-30",0.00479
"6-30",0.003288
"6-30",-0.003663
"6-30",-0.025963
"6-30",-0.062446
"6-30",-0.042904
"6-30",-0.001422
"6-30",0.007355
"6-30",0.009121
"6-30",0.010863
"6-30",0.006898
"6-30",0.013873
"6-30",0.025948
"6-30",0.020962
"6-30",0.002693
"6-30",0.015543
"6-30",0.030748
"6-30",0.017556
"6-30",0.001534
"6-30",0.016066
"6-30",0.029024
"6-30",0.035008
"6-30",0.038834
"6-30",0.021491
"6-30",0.004892
"6-30",-0.017
"6-30",-0.021896
"6-30",-0.018351
"6-30",-0.027729
"6-30",-0.041522
"6-30",-0.078547
"6-30",-0.073867
"6-30",-0.047085
"6-30",-0.03465
"6-30",0.003648
"6-30",-0.015636
"6-30",-0.008138
"6-30",-0.024761
"6-30",-0.02088
"6-30",-0.021757
"6-30",-0.013143
"6-30",0.005751
"6-30",0.015153
"6-30",0.003558
"6-30",0.013567
"6-30",-0.000989
"6-30",0.004375
"6-30",-0.010674
"6-30",-0.01104
"6-30",-0.013413
"6-30",0.009428
"6-30",0.003756
"6-30",-0.006054
"6-30",0.011476
"6-30",0.01919
"6-30",0.01967
"6-30",-0.051357
"6-30",-0.057983
"6-30",-0.010229
"6-30",0.017976
"6-30",-0.002155
"6-30",0.024374
"6-30",0.02426
"6-30",0.022212
"6-30",0.007661
"6-30",0.019226
"6-30",0.004039
"6-30",0.017556
"6-30",0.016006
"6-30",0.008635
"6-30",0.009325
"6-30",0.006081
"6-30",-0.001596
"6-30",-0.011899
"6-30",0.003841
"6-30",-0.015444
"6-30",-0.005141
"6-30",-0.013828
"6-30",-0.011737
"6-30",-0.037185
"6-30",-0.004816
"6-30",-0.026864
"6-30",-0.048581
"6-30",-0.054997
"6-30",-0.028624
"6-30",0.012648
"6-30",0.014738
"6-30",0.010653
"6-30",0.003624
"6-30",-0.000479
"6-30",-0.037311
"6-30",-0.008523
"6-30",-0.007255
"6-30",0.003774
"6-30",0.004081
"6-30",-0.019913
"6-30",-0.028834
"6-30",-0.007141
"6-30",0.006129
"6-30",0.010533
"6-30",0.001762
"6-30",0.028219
"6-30",0.012726
"6-30",0.011722
"6-30",-0.032475
"6-30",-0.030252
"6-30",-0.026275
"6-30",-0.046004
"6-30",-0.020322
"6-30",-0.043427
"6-30",-0.06837
"6-30",-0.033562
"6-30",-0.016759
"6-30",-0.037233
"6-30",-0.008012
"6-30",-0.020874
"6-30",-0.03194
"6-30",-0.008931
"6-30",0.024206
"6-30",-0.008643
"6-30",0.003258
"6-30",0.030033
"6-30",0.054526
"6-30",0.026615
"6-30",0.014119
"6-30",-0.002095
"6-30",-0.000335
"6-30",-0.009766
"6-30",-0.011316
"6-30",-0.012308
"6-30",0.005385
"6-30",0.000591
"6-30",0.015087
"6-30",0.026459
"6-30",0.033782
"6-30",0.045395
"6-30",0.027204
"6-30",0.005366
"6-30",-0.006168
"6-30",0.034755
"6-30",0.035692
"6-30",0.042913
"6-30",0.032995
"6-30",0.03058
"6-30",0.001414
"6-30",-0.016333
"6-30",-0.035467
"6-30",-0.012788
"6-30",0.005667
"6-30",0.010052
"6-30",0.023509
"6-30",0.02253
"6-30",0.034635
"6-30",0.017412
"6-30",0.025648
"6-30",0.031097
"6-30",0.034046
"6-30",0.014071
"6-30",0.030676
"6-30",0.033163
"6-30",0.042229
"6-30",0.016931
"6-30",-0.010025
"6-30",-0.045824
"6-30",-0.032631
"6-30",0.001101
"6-30",0.033235
"6-30",0.03562
"6-30",0.027072
"6-30",0.031091
"6-30",0.011008
"6-30",-0.000221
"6-30",0.02095
"6-30",0.032154
"6-30",0.017285
"6-30",-0.008673
"6-30",-0.002155
"6-30",-0.018952
"6-30",-0.013539
"6-30",0.000104
"6-30",-0.029868
"6-30",-0.00016
"6-30",0.028345
"6-30",0.030292
"6-30",0.036588
"6-30",0.047942
"6-30",0.050531
"6-30",0.034034
"6-30",0.040943
"6-30",0.026681
"6-30",-0.012578
"6-30",-0.00755
"6-30",0.027985
"6-30",0.024236
"6-30",0.004922
"6-30",-0.007706
"6-30",-0.025038
"6-30",-0.024311
"6-30",-0.013785
"6-30",0.005306
"6-30",0.025275
"6-30",0.004904
"6-30",0.015555
"6-30",0.023479
"6-30",0.02581
"6-30",0.026717
"6-30",0.033392
"6-30",0.039057
"6-30",0.022644
"6-30",0.014029
"6-30",0.007553
"6-30",-0.000178
"6-30",-0.005874
"6-30",-0.016176
"6-30",-0.027218
"6-30",-0.001422
"6-30",-0.016561
"6-30",-0.01277
"6-30",-0.002569
"6-30",0.03553
"6-30",0.014372
"6-30",0.026495
"6-30",0.015069
"6-30",0.012594
"6-30",0.010076
"6-30",0.025696
"6-30",0.016444
"6-30",0.010731
"6-30",-0.006997
"6-30",-0.006318
"6-30",-0.004792
"6-30",0.001263
"6-30",-0.012626
"6-30",-0.007327
"6-30",0.008665
"6-30",-0.013695
"6-30",-0.003693
"6-30",0.006688
"6-30",-0.005952
"6-30",-0.013689
"6-30",-0.025134
"6-30",-0.007874
"6-30",-0.049146
"6-30",-0.126156
"6-30",-0.113955
"6-30",-0.07293
"6-30",-0.035935
"6-30",-0.041919
"6-30",-0.019168
"6-30",0.008791
"6-30",0.027138
"6-30",0.00306
"6-30",-0.006324
"6-30",0.011386
"6-30",0.030658
"6-30",0.035386
"6-30",0.031043
"6-30",0.037098
"6-30",0.034845
"6-30",0.025089
"6-30",-0.001855
"6-30",-0.003543
"6-30",-0.016104
"6-30",-0.023121
"6-30",-0.027296
"6-30",-0.00964
"6-30",-0.01724
"6-30",-0.000959
"6-30",0.001341
"6-30",-0.029075
"6-30",-0.123393
"6-30",-0.067288
"6-30",-0.020634
"6-30",-0.010481
"6-30",0.005186
"6-30",0.000783
"6-30",0.010449
"6-30",-0.014578
"6-30",0.002639
"6-30",-0.00603
"6-30",0.020529
"6-30",0.010058
"6-30",0.018715
"6-30",0.034161
"6-30",0.036221
"6-30",0.014017
"6-30",0.005829
"6-30",0.013723
"6-30",0.044361
"6-30",0.037266
"6-30",0.037134
"6-30",0.026915
"6-30",-0.001891
"6-30",-0.022809
"6-30",-0.01459
"6-30",-0.029267
"6-30",-0.068838
"6-30",-0.082001
"6-30",-0.05859
"6-30",-0.010127
"6-30",-0.040903
"6-30",-0.000737
"6-30",-0.036073
"6-30",-0.005693
"6-30",-0.035581
"6-30",-0.012908
"6-30",-0.009376
"6-30",-0.025704
"6-30",-0.016032
"6-30",0.005661
"6-30",0.005132
"6-30",0.007217
"6-30",-0.011815
"6-30",-0.015678
"6-30",-0.010908
"6-30",-0.038308
"6-30",-0.071386
"6-30",-0.03811
"6-30",-0.011479
"6-30",-0.032181
"6-30",-0.024497
"6-30",0.034118
"6-30",0.079223
"6-30",0.046554
"6-30",0.0386
"6-30",0.037795
"6-30",0.045947
"6-30",0.021346
"6-30",0.002939
"6-30",-0.007424
"6-30",0.004934
"6-30",-0.00162
"6-30",0.02071
"6-30",0.015261
"6-30",0.001708
"6-30",0.003642
"6-30",0.007751
"6-30",-0.01137
"6-30",-0.004522
"6-30",0.000975
"6-30",-0.007784
"6-30",0.004045
"6-30",-0.008415
"6-30",0.008214
"6-30",0.019827
"6-30",0.035969
"6-30",0.026002
"6-30",0.027582
"6-30",0.031013
"6-30",-0.011388
"6-30",-0.023283
"6-30",-0.001909
"6-30",0.037843
"6-30",0.036113
"6-30",0.046019
"6-30",0.061272
"6-30",0.054382
"6-30",0.025774
"6-30",0.018475
"6-30",0.007265
"6-30",0.031181
"6-30",0.017958
"6-30",0.020139
"6-30",0.008292
"6-30",0.000302
"6-30",-0.022845
"6-30",-0.007147
"6-30",-0.023932
"6-30",-0.016885
"6-30",-0.015426
"6-30",-0.006949
"6-30",0.000188
"6-30",0.007848
"6-30",0.015015
"6-30",0.016757
"6-30",0.009343
"6-30",-0.016735
"6-30",-0.025819
"6-30",0.000639
"6-30",0.03815
"6-30",0.016144
"6-30",0.030316
"6-30",0.030682
"6-30",0.02697
"6-30",0.019712
"6-30",0.027943
"6-30",0.028826
"6-30",0.006021
"6-30",0.012984
"6-30",0.032352
"6-30",0.017333
"6-30",0.031463
"6-30",0.018781
"6-30",0.018679
"6-30",-0.005333
"6-30",0.005234
"6-30",0.004778
"6-30",0.028381
"6-30",0.025432
"6-30",0.028748
"6-30",0.02614
"6-30",0.00139
"6-30",-0.015408
"6-30",-0.032463
"6-30",-0.073338
"6-30",-0.038176
"6-30",-0.000875
"6-30",-0.009658
"6-30",-0.016765
"6-30",-0.028726
"6-30",-0.01438
"6-30",-0.000154
"6-30",0.033061
"6-30",0.037813
"6-30",0.022302
"6-30",0.028369
"6-30",0.031493
"6-30",0.023041
"6-30",0.011494
"6-30",0.022596
"6-30",0.021587
"6-30",0.021809
"6-30",0.016943
"6-30",-0.005693
"6-30",-0.007958
"6-30",-0.016255
"6-30",-0.017078
"6-30",-0.005531
"6-30",-0.00454
"6-30",-0.012572
"6-30",-0.063654
"6-30",-0.06518
"6-30",-0.018519
"6-30",-0.001776
"6-30",0.008791
"6-30",-0.01286
"6-30",-0.005243
"6-30",-0.010854
"6-30",-0.014122
"6-30",-0.029904
"6-30",-0.014837
"6-30",-0.007772
"6-30",-0.005537
"6-30",-0.012133
"6-30",-0.000815
"6-30",-0.0091
"6-30",0.012029
"6-30",0.006256
"6-30",0.011608
"6-30",0.00789
"6-30",0.011356
"6-30",-0.010217
"6-30",-0.019721
"6-30",-0.004107
"6-30",0.006147
"6-30",-0.000641
"6-30",-0.071241
"6-30",-0.082037
"6-30",-0.053273
"6-30",-0.016176
"6-30",-0.021457
"6-30",0.021214
"6-30",0.031157
"6-30",0.023449
"6-30",0.015633
"6-30",0.024777
"6-30",0.002741
"6-30",0.021905
"6-30",0.011416
"6-30",0.016667
"6-30",-0.016927
"6-30",0.000266
"6-30",-0.00323
"6-30",-0.012139
"6-30",0.00664
"6-30",0.004501
"6-30",0.008334
"6-30",0.01126
"6-30",0.010365
"6-30",-0.016981
"6-30",0.013663
"6-30",-0.000124
"6-30",-0.014675
"6-30",-0.057184
"6-30",-0.047674
"6-30",-0.01894
"6-30",-0.011863
"6-30",-0.010355
"6-30",0.013453
"6-30",-0.009742
"6-30",-0.036494
"6-30",-0.033929
"6-30",-0.014747
"6-30",0.000434
"6-30",0.011452
"6-30",0.006141
"6-30",-4.03E-05
"6-30",0.016552
"6-30",0.022686
"6-30",0.02131
"6-30",0.002062
"6-30",0.021593
"6-30",0.002537
"6-30",0.001426
"6-30",-0.046268
"6-30",-0.033568
"6-30",-0.026005
"6-30",-0.052985
"6-30",-0.029657
"6-30",-0.050383
"6-30",-0.090411
"6-30",-0.045764
"6-30",-0.02052
"6-30",-0.010337
"6-30",0.004742
"6-30",-0.025981
"6-30",-0.056901
"6-30",-0.034698
"6-30",-0.020129
"6-30",-0.040158
"6-30",-0.015149
"6-30",0.026201
"6-30",0.032124
"6-30",0.008088
"6-30",0.003973
"6-30",0.005847
"6-30",0.022272
"6-30",0.019682
"6-30",0.017766
"6-30",0.012846
"6-30",0.015507
"6-30",0.008208
"6-30",0.012822
"6-30",0.0146
"6-30",0.012972
"6-30",0.021803
"6-30",0.005721
"6-30",-0.023031
"6-30",-0.029135
"6-30",0.00783
"6-30",0.004135
"6-30",0.005667
"6-30",0.00196
"6-30",0.024032
"6-30",0.029619
"6-30",0.044121
"6-30",0.02882
"6-30",0.050813
"6-30",0.042355
"6-30",0.019791
"6-30",0.013477
"6-30",0.015735
"6-30",0.028255
"6-30",0.01147
"6-30",0.023353
"6-30",0.025215
"6-30",0.01427
"6-30",-0.016621
"6-30",0.00166
"6-30",0.009307
"6-30",0.025888
"6-30",0.018463
"6-30",0.020325
"6-30",-0.008877
"6-30",-0.016579
"6-30",0.013002
"6-30",0.035032
"6-30",0.018571
"6-30",0.021881
"6-30",0.023605
"6-30",0.007499
"6-30",0.000524
"6-30",0.020451
"6-30",0.029973
"6-30",0.019184
"6-30",0.001702
"6-30",0.013248
"6-30",0.00196
"6-30",0.008376
"6-30",0.025275
"6-30",0.001972
"6-30",0.024747
"6-30",0.040895
"6-30",0.022722
"6-30",0.005397
"6-30",0.006015
"6-30",0.007938
"6-30",0.007637
"6-30",0.018217
"6-30",0.015958
"6-30",-0.037017
"6-30",-0.02502
"6-30",0.006262
"6-30",0.028465
"6-30",0.027931
"6-30",0.039705
"6-30",0.025768
"6-30",0.016126
"6-30",0.003678
"6-30",0.008923
"6-30",0.016619
"6-30",0.000801
"6-30",0.002315
"6-30",0.000524
"6-30",-0.011172
"6-30",-0.010614
"6-30",-0.005477
"6-30",0.010094
"6-30",0.012708
"6-30",0.008508
"6-30",0.010773
"6-30",0.007932
"6-30",0.011692
"6-30",0.01284
"6-30",0.002849
"6-30",0.030742
"6-30",-0.007351
"6-30",-0.041342
"6-30",-0.053351
"6-30",0.005673
"6-30",0.005607
"6-30",0.023822
"6-30",0.007331
"6-30",-0.007412
"6-30",-0.020304
"6-30",-0.000305
"6-30",0.009145
"6-30",0.024837
"6-30",0.026086
"6-30",0.0276
"6-30",0.023551
"6-30",0.011963
"6-30",-0.008307
"6-30",-0.002593
"6-30",0.013435
"6-30",-0.022833
"6-30",-0.014699
"6-30",-0.009472
"6-30",-0.023584
"6-30",-0.027939
"6-30",-0.021205
"6-30",-0.009742
"6-30",-0.02082
"6-30",-0.092238
"6-30",-0.089264
"6-30",-0.021223
"6-30",0.008605
"6-30",-0.004576
"6-30",0.002885
"6-30",0.011903
"6-30",0.011398
"6-30",-0.016333
"6-30",-0.023367
"6-30",-0.001272
"6-30",0.032514
"6-30",0.034539
"6-30",0.021082
"6-30",0.018547
"6-30",0.018193
"6-30",0.010148
"6-30",0.008472
"6-30",0.019484
"6-30",0.02062
"6-30",0.003528
"6-30",0.00536
"6-30",0.003606
"6-30",-0.015894
"6-30",0.002675
"6-30",0.005282
"6-30",-0.033178
"6-30",-0.124816
"6-30",-0.077603
"6-30",-0.058235
"6-30",-0.039227
"6-30",-0.026107
"6-30",-0.034139
"6-30",-0.026029
"6-30",-0.028804
"6-30",-0.003513
"6-30",0.007848
"6-30",0.046386
"6-30",0.014107
"6-30",0.00512
"6-30",0.005697
"6-30",0.024266
"6-30",0.01302
"6-30",0.030286
"6-30",0.045599
"6-30",0.073239
"6-30",0.038834
"6-30",0.028135
"6-30",0.012281
"6-30",-0.016741
"6-30",-0.030931
"6-30",-0.01766
"6-30",-0.018081
"6-30",-0.046364
"6-30",-0.061756
"6-30",-0.030138
"6-30",0.0081
"6-30",-0.024581
"6-30",0.006814
"6-30",-0.026005
"6-30",-0.008547
"6-30",-0.03945
"6-30",-0.016705
"6-30",-0.016194
"6-30",-0.02395
"6-30",-0.010061
"6-30",0.007872
"6-30",0.006844
"6-30",0.004982
"6-30",-0.023746
"6-30",-0.025861
"6-30",-0.019517
"6-30",-0.040255
"6-30",-0.07037
"6-30",-0.035773
"6-30",-0.014122
"6-30",-0.039852
"6-30",-0.017853
"6-30",0.056893
"6-30",0.068662
"6-30",0.026189
"6-30",0.027324
"6-30",0.039916
"6-30",0.05911
"6-30",0.043941
"6-30",0.038065
"6-30",0.017123
"6-30",0.001792
"6-30",-0.01709
"6-30",0.000879
"6-30",-0.002491
"6-30",-0.00454
"6-30",0.013284
"6-30",-0.001518
"6-30",-0.030601
"6-30",-0.009598
"6-30",-0.004408
"6-30",-0.008421
"6-30",0.009175
"6-30",0.005973
"6-30",0.019208
"6-30",0.01174
"6-30",0.014174
"6-30",0.001672
"6-30",0.018517
"6-30",0.03344
"6-30",0.012383
"6-30",0.003078
"6-30",0.024398
"6-30",0.051949
"6-30",0.040114
"6-30",0.051312
"6-30",0.060846
"6-30",0.050417
"6-30",0.029475
"6-30",0.020902
"6-30",0.01302
"6-30",0.000212
"6-30",-0.012103
"6-30",-0.017096
"6-30",-0.027399
"6-30",-0.025584
"6-30",-0.035695
"6-30",-0.007093
"6-30",-0.014609
"6-30",0.008635
"6-30",0.014366
"6-30",0.022987
"6-30",0.027114
"6-30",0.021052
"6-30",0.031974
"6-30",0.033217
"6-30",0.02131
"6-30",0.001017
"6-30",-0.020117
"6-30",0.001089
"6-30",0.024506
"6-30",-0.004282
"6-30",0.00339
"6-30",1.38E-05
"6-30",-0.004858
"6-30",-0.004336
"6-30",0.02769
"6-30",0.023515
"6-30",0.030706
"6-30",0.033127
"6-30",0.038774
"6-30",0.024278
"6-30",0.037014
"6-30",0.035632
"6-30",0.036023
"6-30",0.013284
"6-30",0.011795
"6-30",0.005607
"6-30",0.01001
"6-30",-0.002804
"6-30",0.00324
"6-30",0.022031
"6-30",0.009758
"6-30",0.013927
"6-30",-0.017324
"6-30",-0.042586
"6-30",-0.056325
"6-30",-0.017126
"6-30",0.012227
"6-30",0.012005
"6-30",0.003192
"6-30",0.005727
"6-30",0.002933
"6-30",0.016228
"6-30",0.000807
"6-30",-0.008361
"6-30",0.019004
"6-30",0.028453
"6-30",0.036942
"6-30",0.04334
"6-30",0.057662
"6-30",0.048627
"6-30",0.046176
"6-30",0.032454
"6-30",0.018271
"6-30",0.015435
"6-30",-0.002966
"6-30",-0.016987
"6-30",-0.025656
"6-30",-0.054961
"6-30",-0.072239
"6-30",-0.107881
"6-30",-0.104181
"6-30",-0.073446
"6-30",-0.032102
"6-30",-0.016765
"6-30",-0.026143
"6-30",-0.030901
"6-30",-0.036482
"6-30",0.001215
"6-30",-0.016465
"6-30",0.013501
"6-30",0.030934
"6-30",0.031896
"6-30",0.011212
"6-30",0.005342
"6-30",-0.016008
"6-30",-0.00955
"6-30",-0.0269
"6-30",-0.003855
"6-30",0.015898
"6-30",0.024428
"6-30",0.002303
"6-30",-0.006078
"6-30",-0.001903
"6-30",0.000122
"6-30",0.006027
"6-30",-0.049242
"6-30",-0.049314
"6-30",-0.005309
"6-30",0.008496
"6-30",-0.007159
"6-30",-0.000803
"6-30",-0.003639
"6-30",-0.004678
"6-30",0.000825
"6-30",0.011188
"6-30",-0.009496
"6-30",0.017724
"6-30",0.009145
"6-30",0.015207
"6-30",-0.018405
"6-30",0.011392
"6-30",0.011146
"6-30",0.004976
"6-30",0.024356
"6-30",0.027636
"6-30",0.02536
"6-30",0.014119
"6-30",-0.012866
"6-30",-0.054426
"6-30",-0.026275
"6-30",-0.043721
"6-30",-0.011935
"6-30",-0.036764
"6-30",-0.024713
"6-30",-0.047217
"6-30",-0.007946
"6-30",-0.023295
"6-30",0.021551
"6-30",-0.013227
"6-30",-0.008661
"6-30",-0.005657
"6-30",0.014522
"6-30",0.018259
"6-30",0.02119
"6-30",-0.003723
"6-30",-0.016531
"6-30",-0.013389
"6-30",-0.009809
"6-30",-0.012362
"6-30",-0.019739
"6-30",0.016673
"6-30",0.00649
"6-30",0.008364
"6-30",-0.027164
"6-30",-0.026894
"6-30",-0.032511
"6-30",-0.052534
"6-30",-0.016459
"6-30",-0.034319
"6-30",-0.063053
"6-30",-0.043949
"6-30",-0.038554
"6-30",-0.017756
"6-30",-0.009544
"6-30",-0.032907
"6-30",-0.041636
"6-30",-0.000959
"6-30",0.005859
"6-30",-0.028816
"6-30",-0.013671
"6-30",0.026867
"6-30",0.025822
"6-30",0.023906
"6-30",0.032563
"6-30",0.034491
"6-30",0.033049
"6-30",0.008593
"6-30",-0.009322
"6-30",-0.011947
"6-30",-0.009298
"6-30",-0.00746
"6-30",0.007655
"6-30",0.009355
"6-30",0.012161
"6-30",0.026687
"6-30",0.001666
"6-30",-0.039594
"6-30",-0.00108
"6-30",0.026909
"6-30",0.021413
"6-30",0.015057
"6-30",0.008881
"6-30",0.026375
"6-30",0.037849
"6-30",0.046866
"6-30",0.017604
"6-30",0.029547
"6-30",0.01266
"6-30",-0.002786
"6-30",0.004489
"6-30",0.019316
"6-30",0.031391
"6-30",0.012684
"6-30",0.016577
"6-30",0.035747
"6-30",0.033211
"6-30",0.019989
"6-30",0.027414
"6-30",0.01442
"6-30",0.004886
"6-30",-0.012608
"6-30",-0.009911
"6-30",-0.027795
"6-30",-0.025662
"6-30",-0.007826
"6-30",0.027102
"6-30",0.004832
"6-30",0.019376
"6-30",0.036365
"6-30",0.03678
"6-30",0.03216
"6-30",0.038402
"6-30",0.034365
"6-30",0.020073
"6-30",-0.003759
"6-30",0.00536
"6-30",-0.015876
"6-30",-0.001951
"6-30",0.003276
"6-30",-0.007682
"6-30",0.011326
"6-30",0.029895
"6-30",0.023107
"6-30",0.019034
"6-30",0.034731
"6-30",0.032478
"6-30",0.032052
"6-30",0.039898
"6-30",0.025894
"6-30",-0.025356
"6-30",-0.013605
"6-30",0.015489
"6-30",0.032767
"6-30",0.013771
"6-30",0.008905
"6-30",-0.009772
"6-30",0.00807
"6-30",0.009494
"6-30",0.038882
"6-30",0.043316
"6-30",0.019382
"6-30",0.009163
"6-30",0.015531
"6-30",0.0101
"6-30",0.005336
"6-30",0.009181
"6-30",0.01609
"6-30",0.002176
"6-30",-0.018279
"6-30",-0.012644
"6-30",-0.003002
"6-30",-0.00132
"6-30",-0.006793
"6-30",-0.000881
"6-30",0.022452
"6-30",-0.010193
"6-30",-0.030234
"6-30",-0.013635
"6-30",0.047617
"6-30",0.038618
"6-30",0.045581
"6-30",0.023912
"6-30",0.009205
"6-30",-0.007478
"6-30",0.010653
"6-30",0.010911
"6-30",0.00622
"6-30",-0.008889
"6-30",-0.011461
"6-30",-0.004119
"6-30",0.00315
"6-30",-0.005345
"6-30",0.016565
"6-30",0.005583
"6-30",-0.021986
"6-30",-0.031135
"6-30",-0.024401
"6-30",-0.01128
"6-30",-0.02377
"6-30",-0.010866
"6-30",-0.010103
"6-30",-0.025086
"6-30",-0.093812
"6-30",-0.10376
"6-30",-0.075345
"6-30",-0.006883
"6-30",-0.036566
"6-30",-0.023398
"6-30",-7.63E-05
"6-30",0.007745
"6-30",-0.015095
"6-30",-0.005633
"6-30",0.009229
"6-30",0.03854
"6-30",0.013597
"6-30",0.009181
"6-30",0.004934
"6-30",0.016769
"6-30",0.00786
"6-30",0.012377
"6-30",0.010431
"6-30",0.013128
"6-30",0.004874
"6-30",0.018577
"6-30",0.027606
"6-30",0.018433
"6-30",0.031571
"6-30",0.018511
"6-30",-0.017138
"6-30",-0.11655
"6-30",-0.068772
"6-30",-0.024911
"6-30",-0.003429
"6-30",-0.018195
"6-30",-0.014909
"6-30",-0.036097
"6-30",-0.022154
"6-30",-0.005735
"6-30",0.002267
"6-30",0.031085
"6-30",0.010887
"6-30",0.011777
"6-30",0.013723
"6-30",0.019616
"6-30",-0.000881
"6-30",0.015267
"6-30",0.033031
"6-30",0.05953
"6-30",0.017099
"6-30",0.010917
"6-30",-0.006721
"6-30",-0.018201
"6-30",-0.02365
"6-30",0.007733
"6-30",-0.006
"6-30",-0.031051
"6-30",-0.055418
"6-30",-0.032481
"6-30",-0.011497
"6-30",-0.031598
"6-30",0.001173
"6-30",-0.049831
"6-30",-0.038771
"6-30",-0.066261
"6-30",-0.039462
"6-30",-0.04124
"6-30",-0.024281
"6-30",-0.011653
"6-30",-0.008018
"6-30",-0.009592
"6-30",-0.002155
"6-30",-0.002912
"6-30",0.03091
"6-30",0.035008
"6-30",0.0101
"6-30",-0.026233
"6-30",-0.010626
"6-30",-0.015516
"6-30",-0.048371
"6-30",-0.032679
"6-30",0.044259
"6-30",0.046668
"6-30",-5.83E-05
"6-30",-0.00433
"6-30",0.007655
"6-30",0.03082
"6-30",0.036221
"6-30",0.031283
"6-30",0.017694
"6-30",0.005228
"6-30",0.000897
"6-30",0.026964
"6-30",0.015916
"6-30",0.011927
"6-30",0.018571
"6-30",-0.001458
"6-30",-0.027399
"6-30",0.006568
"6-30",0.004339
"6-30",0.00688
"6-30",0.018439
"6-30",0.011921
"6-30",0.017261
"6-30",0.016799
"6-30",0.032887
"6-30",0.037381
"6-30",0.061152
"6-30",0.058131
"6-30",0.02071
"6-30",-0.015822
"6-30",0.007986
"6-30",0.020313
"6-30",0.0228
"6-30",0.029601
"6-30",0.039441
"6-30",0.017934
"6-30",0.00676
"6-30",0.006172
"6-30",0.013429
"6-30",0.014924
"6-30",0.012359
"6-30",0.012269
"6-30",0.010887
"6-30",0.01293
"6-30",0.001516
"6-30",0.022608
"6-30",-0.003765
"6-30",0.004964
"6-30",-0.011797
"6-30",-0.008685
"6-30",-0.005868
"6-30",-0.015504
"6-30",-0.000329
"6-30",0.008833
"6-30",-0.001452
"6-30",-0.017768
"6-30",-0.039287
"6-30",-0.007958
"6-30",0.024813
"6-30",0.024428
"6-30",0.037435
"6-30",0.031595
"6-30",0.018223
"6-30",0.008304
"6-30",0.033932
"6-30",0.031019
"6-30",0.042559
"6-30",0.037158
"6-30",0.022476
"6-30",0.009902
"6-30",0.02071
"6-30",0.021286
"6-30",0.035716
"6-30",0.024452
"6-30",0.029042
"6-30",0.018968
"6-30",0.01159
"6-30",0.000657
"6-30",0.008202
"6-30",0.011608
"6-30",0.00533
"6-30",-0.003555
"6-30",-0.074636
"6-30",-0.080769
"6-30",-0.061798
"6-30",-0.006823
"6-30",-0.005525
"6-30",0.010599
"6-30",0.000266
"6-30",0.005487
"6-30",0.007199
"6-30",0.042823
"6-30",0.044608
"6-30",0.043718
"6-30",0.052291
"6-30",0.043682
"6-30",0.017634
"6-30",0.006922
"6-30",0.022061
"6-30",0.02915
"6-30",0.04188
"6-30",0.02569
"6-30",-0.010235
"6-30",-0.014813
"6-30",-0.028444
